Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Exp_Time,Exp_Current,Exp_Voltage,Exp_Temperature,Exp_Cell_Type
293.0,1875.31,532.7999999998137,3.926,3.515,3896.313000000082,4832.31,8784.72,815,12152.9999923706,20.039678,3.9659967,25.704931,Fresh
294.0,1877.06,532.0,3.926,3.516,3889.1749999998137,4832.38,8825.84,814,12154.0,20.070223,3.9658465,25.739288,Fresh
295.0,1873.66,530.0,3.925,3.515,3896.281999999657,4832.28,8776.25,813,12155.0,20.029496,3.9662473,25.731659,Fresh
296.0,1872.75,532.0,3.925,3.517,3881.912999999709,4832.31,8791.5,812,12156.0,20.056646,3.9657965,25.926327,Fresh
297.0,1872.31,532.0,3.924,3.516,3878.311999999918,4832.31,8791.12,811,12157.0,20.031191,3.9656963,25.72403,Fresh
298.0,1869.22,530.0,3.924,3.517,3874.743999999948,4832.34,8795.69,810,12158.0,20.056646,3.9658465,25.735474,Fresh
299.0,1862.69,526.0,3.923,3.518,3860.375,4796.38,8765.38,809,12159.0,20.073617,3.965045,25.743103,Fresh
300.0,1860.69,524.0,3.922,3.519,3845.7869999995455,4796.19,8767.56,808,12160.0,20.07192,3.9649448,25.643873,Fresh
301.0,1861.38,526.0,3.923,3.521,3838.713000000456,4796.31,8811.0,807,12161.0000076294,20.078707,3.9651451,25.58279,Fresh
302.0,1869.88,528.0,3.936,3.814,3801.375,4774.38,8853.44,806,12161.9999923706,20.044768,3.9645941,25.655317,Fresh
304.0,1896.61,528.0,3.921,3.51,4457.951999999583,5480.35,9830.98,804,12163.0,20.017615,3.9647946,25.624775,Fresh
305.0,1902.11,534.0,3.923,3.522,3968.3519999999553,4904.35,8911.23,803,12164.0,20.049857,3.9642937,25.632429,Fresh
306.0,1903.2,536.0,3.924,3.52,3989.821999999695,4940.22,8869.5,802,12165.0,20.027799,3.9646444,25.548458,Fresh
307.0,1903.04,538.0,3.924,3.52,3989.950999999419,4940.35,8893.92,801,12166.0,20.075313,3.964494,25.895786,Fresh
308.0,1901.22,540.0,3.925,3.519,3989.884999999777,4940.29,8881.12,800,12167.0,20.027799,3.9637427,25.808001,Fresh
309.0,1899.14,538.0,3.926,3.518,3982.720000000671,4904.32,8870.85,799,12167.9999923706,20.041375,3.9637928,25.62096,Fresh
310.0,1897.98,536.0,3.926,3.518,3980.350999999792,4904.35,8900.61,798,12169.0,20.012525,3.9630916,25.834726,Fresh
311.0,1895.3,536.0,3.927,3.518,3974.320000000298,4904.32,8901.38,797,12170.0000076294,19.995557,3.9631917,25.72403,Fresh
312.0,1892.57,534.0,3.927,3.519,3961.150999998674,4904.35,8899.14,796,12171.0,20.029496,3.963392,25.678228,Fresh
313.0,1895.8,540.0,3.932,3.519,3953.950999999419,4904.35,8821.41,795,12172.0,20.041375,3.962791,25.670599,Fresh
314.0,1887.52,532.0,3.927,3.515,3975.489000000991,4904.29,8871.65,794,12173.0,20.037979,3.962841,25.727844,Fresh
315.0,1883.84,530.0,3.927,3.52,3932.352000000887,4868.35,8880.48,793,12174.0,20.080406,3.9623401,25.796556,Fresh
316.0,1880.09,529.0,3.927,3.52,3920.3899999996647,4868.39,8807.56,792,12175.0,20.090586,3.9624906,25.727844,Fresh
317.0,1877.83,528.0,3.926,3.521,3910.743999999948,4832.34,8827.12,791,12176.0000076294,20.049857,3.9623401,25.571346,Fresh
318.0,1875.45,528.0,3.927,3.521,3903.529000000097,4832.33,8796.24,790,12176.9999923706,20.09398,3.9619896,25.746941,Fresh
319.0,1872.92,526.0,3.927,3.521,3896.3439999995753,4832.34,8804.0,789,12178.0,20.075313,3.9614887,25.712585,Fresh
320.0,1870.36,524.0,3.926,3.522,3889.1749999998137,4832.38,8811.64,788,12179.0,20.083797,3.96229,25.792742,Fresh
321.0,1867.42,526.0,3.926,3.522,3874.713000000456,4832.31,8825.16,787,12180.0,20.109252,3.9615388,25.731659,Fresh
322.0,1864.47,521.9741666661575,3.926,3.523,3867.450000000186,4796.25,8748.99,786,12181.0,20.095678,3.9614887,25.834726,Fresh
323.0,1862.47,524.0,3.925,3.524,3866.35899999924,4796.36,8766.38,785,12182.0,20.046465,3.9610379,25.861429,Fresh
324.0,1860.86,520.0,3.925,3.523,3860.328000000678,4796.33,8777.48,784,12183.0,20.056646,3.9608877,25.727844,Fresh
325.0,1857.47,518.0,3.925,3.524,3853.112999999896,4796.31,8733.22,783,12184.0,20.044768,3.9608374,25.659132,Fresh
326.0,1854.69,517.0,3.924,3.525,3842.313000000082,4760.31,8768.19,782,12185.0000076294,20.031191,3.9602864,25.849985,Fresh
327.0,1856.78,519.5935000004247,3.934,3.814,3766.375,4739.38,8819.47,781,12185.9999923706,20.007434,3.960537,25.777458,Fresh
328.0,1858.47,518.0,3.922,3.808,3773.974999999628,4724.38,8821.41,780,12187.0,20.09398,3.9602363,25.712585,Fresh
329.0,1858.06,517.0,3.923,3.545,3845.942999999039,4796.34,8777.19,779,12188.0,20.041375,3.9599359,25.689672,Fresh
330.0,1854.56,518.0,3.923,3.525,3845.912999998778,4796.31,8736.44,778,12189.0,20.031191,3.9598858,25.827097,Fresh
331.0,1851.66,517.2000000001863,3.923,3.525,3838.713000001386,4760.31,8714.34,777,12190.0,20.022707,3.9598358,25.762199,Fresh
332.0,1852.06,519.2000000001863,3.923,3.525,3824.3429999994114,4760.34,8689.38,776,12191.0,20.085496,3.9595852,25.800371,Fresh
333.0,1853.28,520.0,3.923,3.526,3831.575000000186,4760.38,8719.62,775,12191.9999923706,20.073617,3.9598858,25.94924,Fresh
334.0,1849.78,517.5999999996275,3.922,3.524,3831.4189999997616,4760.22,8744.22,774,12193.0,20.104162,3.9596853,25.697302,Fresh
335.0,1847.81,518.0,3.922,3.525,3824.344000001438,4760.34,8707.12,773,12194.0000076294,20.080406,3.9589841,25.739288,Fresh
336.0,1847.06,517.9946666667238,3.922,3.524,3817.1749999998137,4760.38,8701.78,772,12195.0,20.058344,3.9586835,25.712585,Fresh
337.0,1846.44,517.0,3.922,3.525,3809.9130000006407,4760.31,8704.44,771,12196.0,20.056646,3.9588339,25.75457,Fresh
338.0,1845.09,517.0,3.922,3.524,3809.974999999628,4760.38,8691.09,770,12197.0,20.083797,3.9582329,25.605701,Fresh
339.0,1843.56,516.0,3.922,3.524,3802.742999999784,4724.34,8700.28,769,12198.0,20.048162,3.9584832,25.84617,Fresh
340.0,1842.5,516.0,3.922,3.524,3795.511999999173,4724.31,8750.41,768,12199.0,20.063434,3.958333,25.788927,Fresh
341.0,1840.72,516.0,3.922,3.525,3794.344000001438,4724.34,8706.38,767,12200.0000076294,20.027799,3.9582329,25.819445,Fresh
342.0,1838.84,515.0,3.922,3.525,3788.2189999995753,4724.22,8756.69,766,12200.9999923706,20.061738,3.9578822,25.766014,Fresh
343.0,1836.12,514.0,3.921,3.525,3781.074800000526,4724.25,8709.34,765,12202.0,20.043072,3.9573812,25.880527,Fresh
344.0,1833.0,513.0,3.92,3.526,3773.974999999628,4724.38,8673.25,764,12203.0,20.056646,3.9578822,25.857615,Fresh
345.0,1831.62,513.0,3.92,3.526,3766.7119999993593,4688.31,8715.56,763,12204.0,20.105859,3.9571309,25.827097,Fresh
346.0,1830.31,510.0,3.921,3.527,3759.5429999995977,4688.34,8716.34,762,12205.0,20.070223,3.9572811,25.811815,Fresh
347.0,1828.28,510.0,3.921,3.527,3758.3439999995753,4688.34,8665.31,761,12206.0,20.065131,3.9571309,25.666784,Fresh
348.0,1826.41,509.0,3.921,3.528,3752.3429999994114,4688.34,8658.47,760,12207.0,20.019313,3.9565799,25.808001,Fresh
349.0,1824.25,507.97933333273977,3.921,3.527,3738.007000000216,4688.41,8646.66,759,12208.0,20.037979,3.9568303,25.72403,Fresh
350.0,1816.94,505.0,3.918,3.53,3730.712999999523,4652.31,8671.0,758,12209.0000076294,20.014223,3.9561791,25.781273,Fresh
351.0,1820.5,508.75,3.928,3.819,3633.375,4613.38,8766.06,757,12210.0,20.080406,3.9565296,25.552273,Fresh
352.0,1831.17,509.9845000002533,3.915,3.814,3629.919000000693,4580.32,8780.13,756,12211.0,20.019313,3.9561291,25.655317,Fresh
353.0,1830.53,511.0,3.916,3.528,3759.5509999990463,4688.35,8744.99,755,12212.0,20.027799,3.9561291,25.876713,Fresh
354.0,1829.18,511.0,3.916,3.527,3752.320000000298,4688.32,8717.79,754,12213.0,20.054951,3.9553776,25.81563,Fresh
355.0,1826.31,511.0,3.916,3.528,3745.1529999990016,4688.35,8680.67,753,12214.0,20.009133,3.955528,25.788927,Fresh
356.0,1827.45,512.0,3.918,3.528,3737.857999999076,4688.26,8739.1,752,12215.0,20.063434,3.9554276,25.819445,Fresh
357.0,1823.68,510.0,3.918,3.527,3737.791000000201,4652.19,8745.86,751,12215.9999923706,20.087193,3.954977,25.842356,Fresh
358.0,1820.64,506.0,3.918,3.529,3723.521000000648,4652.32,8706.98,750,12217.0,20.065131,3.954977,25.796556,Fresh
359.0,1818.5,506.0,3.918,3.528,3716.352000000887,4652.35,8725.12,749,12218.0,20.037979,3.9547765,25.865269,Fresh
360.0,1815.59,505.0,3.918,3.529,3704.319999999367,4652.32,8742.88,748,12219.0,20.063434,3.9544761,25.746941,Fresh
361.0,1813.7,504.0,3.918,3.53,3694.7210000008345,4616.32,8714.05,747,12220.0,20.10077,3.9543757,25.834726,Fresh
362.0,1810.76,502.0,3.918,3.53,3687.427000001073,4616.23,8688.99,746,12221.0,20.078707,3.9540253,25.575161,Fresh
363.0,1809.09,501.0,3.918,3.533,3680.321000000462,4616.32,8664.87,745,12222.0,20.022707,3.9539752,25.731659,Fresh
381.0,1786.08,492.0,3.912,4.186,-23.80800000205636,404.36,4519.62,727,12223.0,20.024404,3.9539752,25.674414,Fresh
382.0,1785.86,490.0,3.913,3.536,3608.35899999924,4544.36,8626.2,726,12224.0000076294,20.083797,3.9539251,25.762199,Fresh
383.0,1785.06,492.0,3.913,3.536,3608.359000001103,4544.36,8609.7,725,12224.9999923706,20.029496,3.9536245,25.7164,Fresh
384.0,1785.34,490.0,3.914,3.536,3608.328000000678,4544.33,8651.2,724,12226.0,20.039678,3.9529734,25.808001,Fresh
385.0,1783.97,492.0,3.913,3.536,3601.158999999054,4544.36,8634.95,723,12227.0,20.087193,3.9531236,25.827097,Fresh
386.0,1782.83,491.0,3.912,3.536,3601.1440000003204,4544.34,8607.52,722,12228.0,20.029496,3.9530735,25.899601,Fresh
387.0,1781.06,491.4285714281723,3.912,3.537,3593.819000001065,4508.22,8600.42,721,12229.0,20.07192,3.9524724,25.865269,Fresh
388.0,1777.95,490.0,3.912,3.536,3586.758999999613,4508.36,8613.25,720,12230.0,20.138102,3.9528732,25.601887,Fresh
389.0,1776.12,488.0,3.912,3.537,3579.560000000521,4508.36,8654.08,719,12230.9999923706,20.051555,3.9522219,25.823259,Fresh
390.0,1773.62,489.0,3.911,3.537,3565.158999999054,4508.36,8642.66,718,12232.0,20.054951,3.9523723,25.735474,Fresh
391.0,1771.78,486.0,3.911,3.538,3557.9129999997094,4508.31,8604.74,717,12233.0000076294,20.060041,3.9522719,25.666784,Fresh
392.0,1773.61,487.0,3.912,3.539,3550.618999999948,4472.22,8636.77,716,12234.0,20.053252,3.9523222,25.819445,Fresh
393.0,1769.74,486.0,3.912,3.537,3557.928000000305,4508.33,8617.95,715,12235.0,20.01592,3.9521718,25.758385,Fresh
394.0,1767.16,485.0,3.911,3.538,3543.6059999987483,4472.41,8576.41,714,12236.0,20.097373,3.9513204,25.838541,Fresh
395.0,1765.78,485.0,3.911,3.54,3542.375,4472.38,8635.34,713,12237.0,20.032889,3.9513705,25.849985,Fresh
396.0,1762.59,484.0,3.911,3.539,3529.1749999998137,4472.38,8615.16,712,12238.0,20.031191,3.9513705,25.933956,Fresh
397.0,1759.12,480.0,3.91,3.54,3514.743999999948,4436.34,8595.97,711,12239.0000076294,20.02101,3.9511199,25.708771,Fresh
398.0,1755.91,482.4059999985621,3.918,3.826,3430.343999999576,4410.34,8756.22,710,12239.9999923706,20.070223,3.950619,25.834726,Fresh
400.0,1790.78,484.0,3.904,3.523,4213.55999999959,5266.56,9979.39,708,12241.0,20.073617,3.9509196,25.81563,Fresh
401.0,1797.82,488.0,3.906,3.547,3629.952000000514,4544.35,8750.3,707,12242.0,20.073617,3.9504688,25.781273,Fresh
402.0,1799.94,489.0,3.907,3.545,3651.48900000006,4580.29,8738.46,706,12243.0,19.997254,3.9502685,25.876713,Fresh
403.0,1799.9,490.0,3.907,3.546,3656.320000000298,4580.32,8741.54,705,12244.0,20.060041,3.9499178,25.586628,Fresh
404.0,1797.89,490.0,3.908,3.544,3651.5509999999776,4580.35,8727.17,704,12245.0,20.117738,3.9498677,25.830912,Fresh
405.0,1794.08,487.0,3.908,3.544,3644.257000000216,4580.26,8724.23,703,12246.0,20.07192,3.9493668,25.769829,Fresh
406.0,1790.82,485.0,3.909,3.545,3629.9199999999255,4544.32,8728.0,702,12247.0,20.063434,3.9496174,25.659132,Fresh
407.0,1788.12,485.0,3.909,3.546,3622.720000000671,4544.32,8716.45,701,12248.0000076294,20.065131,3.9493167,25.808001,Fresh
408.0,1785.85,484.0,3.909,3.546,3615.520999999717,4544.32,8648.32,700,12249.0,20.070223,3.9492166,25.788927,Fresh
409.0,1776.0,484.0,3.909,3.546,3602.3199999993667,4508.32,8725.76,699,12250.0,20.01083,3.948966,25.689672,Fresh
410.0,1781.44,482.0,3.91,3.546,3593.919999999925,4508.32,8676.99,698,12251.0,20.070223,3.9487157,25.888157,Fresh
411.0,1778.44,482.0,3.91,3.547,3584.311999999918,4508.31,8696.95,697,12252.0,20.073617,3.9490161,25.743103,Fresh
412.0,1775.2,481.0,3.91,3.546,3572.3520000008866,4508.35,8666.79,696,12253.0,20.112646,3.948415,25.735474,Fresh
413.0,1771.94,480.0,3.909,3.547,3565.111999999732,4472.31,8640.34,695,12254.0,20.066828,3.9482648,25.750755,Fresh
414.0,1769.44,478.7142857145518,3.909,3.546,3557.911999999545,4472.31,8682.78,694,12254.9999923706,20.041375,3.948415,25.697302,Fresh
415.0,1766.25,478.0,3.908,3.547,3543.560000000521,4472.36,8629.12,693,12256.0,20.039678,3.9476638,25.800371,Fresh
416.0,1762.69,477.0,3.907,3.547,3536.35899999924,4472.36,8625.89,692,12257.0,20.031191,3.9477639,25.762199,Fresh
417.0,1758.16,473.5714285718277,3.907,3.548,3529.096999999136,4436.3,8613.83,691,12258.0,20.046465,3.9478641,25.72403,Fresh
418.0,1755.55,473.5714285718277,3.907,3.548,3514.760000000708,4436.36,8621.95,690,12259.0,20.07192,3.9473131,25.937771,Fresh
419.0,1752.5,472.0,3.906,3.55,3507.559000001289,4436.36,8603.01,689,12260.0,20.075313,3.9472129,25.8538,Fresh
420.0,1750.53,474.0,3.906,3.549,3500.343999999576,4436.34,8540.16,688,12261.0,20.127918,3.9471128,25.788927,Fresh
421.0,1748.89,471.0,3.906,3.55,3493.1749999998137,4400.38,8551.0,687,12262.0,20.039678,3.9468622,25.804186,Fresh
422.0,1743.33,471.4285714281723,3.905,3.55,3482.313000000082,4400.31,8597.5,686,12263.0000076294,20.070223,3.9462612,25.750755,Fresh
423.0,1743.66,476.3900000005961,3.914,3.83,3367.375,4340.36,8763.75,685,12263.9999923706,20.066828,3.9464116,25.911068,Fresh
424.0,1749.72,472.0,3.903,3.825,3374.343999999576,4328.34,8674.0,684,12265.0,20.063434,3.946111,25.647688,Fresh
425.0,1748.78,472.0,3.904,3.551,3485.944000000134,4400.34,8587.12,683,12266.0,20.043072,3.9459107,25.758385,Fresh
428.0,1741.76,471.0,3.903,3.555,3428.319000000134,4364.32,8510.53,680,12267.0,20.051555,3.9457603,25.884342,Fresh
429.0,1740.0,471.0,3.904,3.552,3457.1519999988377,4364.35,8541.38,679,12268.0,20.109252,3.9457603,25.834726,Fresh
430.0,1737.98,468.8571428572759,3.903,3.553,3449.919999998994,4364.32,8570.02,678,12269.0,20.109252,3.9458103,25.911068,Fresh
431.0,1735.46,467.0,3.903,3.553,3442.7200000006706,4364.32,8577.09,677,12269.9999923706,20.114342,3.9454098,25.674414,Fresh
432.0,1732.83,466.0,3.902,3.552,3435.5200000004843,4364.32,8529.31,676,12271.0,20.046465,3.9452593,25.933956,Fresh
433.0,1732.67,466.0,3.903,3.553,3428.320000000298,4364.32,8568.77,675,12272.0000076294,20.061738,3.9449589,25.674414,Fresh
434.0,1729.02,468.0,3.902,3.553,3421.115999998525,4364.32,8528.0,674,12273.0,20.060041,3.9445081,25.98741,Fresh
435.0,1726.69,465.0,3.902,3.553,3413.9519999986514,4328.35,8536.32,673,12274.0,20.083797,3.9448087,25.682043,Fresh
436.0,1724.74,465.0,3.902,3.554,3406.7210000008345,4328.32,8530.91,672,12275.0,20.043072,3.9442074,25.895786,Fresh
437.0,1723.3,464.0,3.903,3.554,3399.5520000001416,4328.35,8490.88,671,12276.0,20.095678,3.9443078,25.758385,Fresh
438.0,1720.8,464.0,3.902,3.555,3399.5519999992102,4328.35,8516.96,670,12277.0,20.029496,3.9439571,25.960684,Fresh
439.0,1718.21,462.4285714281723,3.902,3.555,3385.120000000112,4328.32,8533.28,669,12278.0000076294,20.053252,3.943857,25.689672,Fresh
440.0,1715.69,461.1428571427241,3.902,3.575,3377.982999999076,4292.38,8473.99,668,12278.9999923706,20.116041,3.9436064,25.693487,Fresh
441.0,1712.19,459.0,3.901,3.555,3370.727999999188,4292.33,8465.59,667,12280.0,20.060041,3.943306,25.720215,Fresh
442.0,1710.2,458.0,3.901,3.556,3363.543000000529,4292.34,8468.28,666,12281.0,20.034586,3.9432058,25.773643,Fresh
443.0,1705.78,457.2857142854482,3.9,3.556,3349.158999999054,4256.36,8497.7,665,12282.0,20.063434,3.9431555,25.842356,Fresh
444.0,1704.22,456.0,3.9,3.557,3341.911999998614,4256.31,8481.69,664,12283.0,20.07701,3.9425044,25.880527,Fresh
445.0,1701.92,456.0,3.9,3.557,3334.758999999613,4256.36,8470.53,663,12284.0,20.085496,3.9424043,25.94924,Fresh
446.0,1699.58,455.0,3.899,3.557,3327.560000000521,4256.36,8476.25,662,12285.0,19.963314,3.9424543,25.8538,Fresh
447.0,1695.48,453.0,3.898,3.559,3320.3430000003427,4256.34,8463.78,661,12286.0,20.087193,3.9424043,25.903416,Fresh
448.0,1690.02,452.5714285718277,3.896,3.559,3305.942999999039,4220.34,8497.56,660,12287.0000076294,20.046465,3.9423542,25.823259,Fresh
449.0,1692.51,458.4060000004247,3.905,3.843,3185.203000000678,4158.2,8694.84,659,12287.9999923706,20.083797,3.9418533,25.7164,Fresh
450.0,1719.75,459.0,3.893,3.847,3082.912000001408,4076.51,8834.34,658,12289.0,20.097373,3.9417531,25.81563,Fresh
451.0,1722.62,461.0,3.896,3.558,3392.3510000007227,4328.35,8640.48,657,12290.0,20.046465,3.941653,25.842356,Fresh
452.0,1721.7,459.0,3.897,3.557,3399.519999999553,4328.32,8623.9,656,12291.0,20.065131,3.9412022,25.941586,Fresh
453.0,1719.07,459.0,3.897,3.556,3392.321000000462,4292.32,8620.8,655,12292.0,20.068525,3.9409015,25.995039,Fresh
454.0,1716.22,457.2857142854482,3.898,3.557,3385.120000000112,4292.32,8608.48,654,12293.0,20.049857,3.941102,25.830912,Fresh
455.0,1712.26,458.964999999851,3.899,3.557,3370.752000000328,4292.35,8565.86,653,12293.9999923706,20.063434,3.941102,25.903416,Fresh
456.0,1709.18,456.0,3.898,3.557,3362.346999999136,4292.35,8612.13,652,12295.0,20.049857,3.9400001,25.914883,Fresh
457.0,1705.56,453.0,3.899,3.559,3349.150999998674,4256.35,8574.41,651,12296.0000076294,20.056646,3.9402003,25.979757,Fresh
458.0,1700.9,452.0,3.899,3.56,3334.7509999992326,4256.35,8535.97,650,12297.0,20.017615,3.9398997,25.891972,Fresh
459.0,1698.98,453.4285714281723,3.899,3.559,3320.3509999997914,4220.35,8541.82,649,12298.0,20.087193,3.9401503,25.849985,Fresh
460.0,1695.55,452.1428571427241,3.898,3.561,3313.1829999992624,4220.38,8529.34,648,12299.0,20.063434,3.9395492,25.796556,Fresh
461.0,1692.84,450.0,3.898,3.561,3305.9509999984875,4220.35,8501.34,647,12300.0,20.073617,3.9398496,25.926327,Fresh
462.0,1690.5,447.8571428572759,3.897,3.561,3291.5589999994263,4220.36,8498.12,646,12301.0,20.027799,3.9392986,26.010298,Fresh
463.0,1687.61,449.57917857170105,3.897,3.561,3284.3120000008494,4184.31,8500.64,645,12302.0000076294,20.070223,3.9390984,25.731659,Fresh
464.0,1741.25,476.5714285718277,3.897,3.563,3277.1899999994785,4184.39,8513.53,644,12302.9999923706,20.0821,3.9389482,25.838541,Fresh
465.0,1732.06,473.1428571427241,3.894,3.542,3442.7280000010505,4364.33,8652.27,643,12304.0,20.043072,3.9385974,25.8538,Fresh
466.0,1666.31,435.8571428572759,3.891,3.545,3406.743999999948,4328.34,8627.94,642,12305.0,20.078707,3.9382968,25.937771,Fresh
467.0,1675.12,444.0,3.894,3.568,3205.128000000492,4112.33,8432.33,641,12306.0,20.056646,3.9384973,25.84617,Fresh
468.0,1674.75,446.1428571427241,3.895,3.565,3233.94299999997,4148.34,8442.66,640,12307.0,20.095678,3.9383972,26.002668,Fresh
469.0,1672.95,444.0,3.893,3.564,3233.94299999997,4148.34,8449.75,639,12308.0,20.068525,3.9378462,25.704931,Fresh
470.0,1671.55,443.0,3.893,3.565,3230.311999999918,4148.31,8423.88,638,12309.0,20.02101,3.9374955,25.838541,Fresh
471.0,1670.19,443.5714285718277,3.893,3.565,3226.758999999613,4148.36,8449.19,637,12310.0,19.993859,3.9375956,25.937771,Fresh
472.0,1663.01,441.0,3.892,3.565,3219.5280000008643,4148.33,8469.0,636,12311.0000076294,20.012525,3.9381967,25.777458,Fresh
474.0,1639.87,432.4285714281723,3.886,3.958,1160.3199999993667,2060.32,6641.98,634,12312.0,20.053252,3.9372952,25.849985,Fresh
475.0,1641.92,433.2857142854482,3.89,3.569,3118.719000000506,4040.32,8485.47,633,12313.0,20.087193,3.9372952,25.777458,Fresh
476.0,1640.93,433.0,3.89,3.569,3125.889000000432,4040.29,8451.87,632,12314.0,20.036283,3.9369445,25.922512,Fresh
477.0,1641.54,433.0,3.891,3.57,3125.953000000678,4040.35,8454.79,631,12315.0,20.078707,3.9367943,25.926327,Fresh
478.0,1639.14,432.6857142858207,3.89,3.569,3125.8569999998435,4040.26,8473.05,630,12316.0,20.019313,3.9365938,25.792742,Fresh
479.0,1637.18,432.0,3.89,3.569,3116.361666666344,4040.35,8418.91,629,12317.0,20.0821,3.9359927,25.930141,Fresh
480.0,24.54,51.06382978800684,3.085,3.57,87.20499998703599,8.0,8.0,628,12317.9999923706,20.073617,3.936193,25.842356,Fresh
481.0,1635.26,432.0,3.89,3.568,3205.1829999992624,4112.38,8567.88,627,12319.0,20.036283,3.9358926,25.8538,Fresh
482.0,1631.94,430.7142857145518,3.89,3.57,3104.3509999997914,4004.35,8410.69,626,12320.0,20.051555,3.935642,25.617146,Fresh
483.0,1628.95,429.4285714281723,3.889,3.571,3089.9210000000894,4004.32,8452.16,625,12321.0,20.061738,3.9355419,25.968313,Fresh
484.0,1626.81,429.9428571425378,3.889,3.572,3082.752000001259,4004.35,8414.72,624,12322.0,20.075313,3.9353416,25.781273,Fresh
485.0,1623.91,429.0,3.889,3.572,3075.5200000004843,3968.32,8425.05,623,12323.0,20.054951,3.935091,25.75457,Fresh
486.0,1621.99,426.8571428572759,3.888,3.572,3061.1520000007004,3968.35,8387.58,622,12324.0,20.049857,3.9347405,25.766014,Fresh
487.0,1620.77,426.8571428572759,3.888,3.572,3061.183000001125,3968.38,8342.17,621,12325.0,20.092283,3.9342396,25.884342,Fresh
488.0,1619.2,425.5714285718277,3.888,3.573,3053.818999999203,3968.22,8388.51,620,12326.0000076294,20.031191,3.9340391,25.880527,Fresh
489.0,1616.89,425.48571428563446,3.887,3.573,3046.682000000961,3968.28,8375.39,619,12326.9999923706,20.046465,3.9341395,25.8538,Fresh
490.0,1614.73,426.0,3.887,3.574,3044.3429999994114,3968.34,8360.64,618,12328.0,20.041375,3.9344399,25.708771,Fresh
491.0,1612.67,424.7142857145518,3.886,3.574,3039.5120000001043,3968.31,8349.25,617,12329.0,20.131314,3.933939,25.899601,Fresh
492.0,1609.84,423.4285714281723,3.885,3.574,3032.375,3932.38,8360.8,616,12330.0,20.027799,3.9337387,25.937771,Fresh
